frame,time,x,y,heading,v_x,v_y,yaw_rate,steer_angle,pedal_acc,pedal_brake,lon_acc,distance
421,1642922445.70718,81.845719,89.153277,-2.421295,4.174867,-0.025576,0.77,-3276,45,2,0,22.334575
422,1642922445.70718,81.845719,89.153277,-2.421295,4.174867,-0.025576,0.77,-3276,45,2,0,22.334575
423,1642922445.76724,81.653412,88.991718,-2.420074,4.173546,-0.008344,1.36,-3276,45,2,0,22.585738
424,1642922445.80732,81.525508,88.884005,-2.419026,4.169397,-0.024967,1.22,-3276,45,0,0,22.752956
425,1642922445.82732,81.525508,88.884005,-2.419026,4.169397,-0.024967,1.22,-3276,45,0,0,22.752956
426,1642922445.84723,81.395919,88.780775,-2.418328,4.174398,-0.021658,1.13,-3276,43,2,0,22.918635
427,1642922445.88725,81.268015,88.673062,-2.417456,4.182772,0.002725,1.22,-3276,45,2,0,23.085853
428,1642922445.88725,81.268015,88.673062,-2.417456,4.182772,0.002725,1.22,-3276,45,2,0,23.085853
429,1642922445.92724,81.203612,88.619217,-2.417106,4.178992,0.023543,1.29,-3276,45,0,0,23.169799
430,1642922445.92724,81.203612,88.619217,-2.417106,4.178992,0.023543,1.29,-3276,45,0,0,23.169799
431,1642922445.96723,81.011363,88.459877,-2.415885,4.151643,0.033823,0.89,-3276,45,2,0,23.419496
432,1642922445.96723,81.011363,88.459877,-2.415885,4.151643,0.033823,0.89,-3276,45,2,0,23.419496
433,1642922446.00735,80.946961,88.406032,-2.41571,4.148543,0.006398,0.36,-3276,45,2,0,23.503442
434,1642922446.06724,80.692109,88.1928,-2.416583,4.172407,-0.082965,-1.34,-3276,45,2,0,23.835733
435,1642922446.06724,80.692109,88.1928,-2.416583,4.172407,-0.082965,-1.34,-3276,43,2,0,23.835733
436,1642922446.10724,80.565946,88.082821,-2.41763,4.157421,-0.099169,-1.27,-3276,45,2,0,24.003103
437,1642922446.12724,80.503343,88.028929,-2.417805,4.152541,-0.086843,-0.79,-3276,45,2,0,24.085707
438,1642922446.14724,80.44074,87.975037,-2.417979,4.153298,-0.052193,-0.14,-3276,45,2,0,24.168311
439,1642922446.18724,80.312864,87.868433,-2.41763,4.157223,0.012777,0.76,-3276,43,2,0,24.334795
440,1642922446.18724,80.312864,87.868433,-2.41763,4.157223,0.012777,0.76,-3276,45,2,0,24.334795
441,1642922446.22724,80.185859,87.760696,-2.417281,4.159122,-0.024144,0.3,-3276,43,0,0,24.50134
442,1642922446.22724,80.185859,87.760696,-2.417281,4.159122,-0.024144,0.3,-3276,43,2,0,24.50134
