frame,time,x,y,heading,v_x,v_y,yaw_rate
661,1642495898.617029,8.579498,51.807421,-0.002793,2.322080,0.025516,-6.400000
662,1642495898.656994,8.671191,51.802826,-0.007156,2.294270,0.029583,-6.150000
663,1642495898.716985,8.808587,51.790386,-0.013265,2.276033,0.062816,-5.250000
664,1642495898.756976,8.900223,51.783572,-0.016755,2.290689,0.081632,-5.080000
665,1642495898.796969,8.991830,51.775648,-0.020420,2.296911,0.070114,-5.220000
666,1642495898.836987,9.083466,51.768834,-0.023911,2.300045,0.058025,-5.100000
667,1642495898.876979,9.175102,51.762020,-0.027576,2.314154,0.046210,-5.020000
668,1642495898.916984,9.268450,51.751831,-0.031067,2.300122,0.032570,-5.000000
669,1642495898.956994,9.360086,51.745017,-0.034383,2.296151,0.023081,-4.990000
670,1642495898.997046,9.451751,51.739313,-0.038048,2.328473,-0.005577,-5.100000
671,1642495899.056975,9.591932,51.730131,-0.042935,2.328621,0.011061,-4.240000
672,1642495899.096978,9.684438,51.722185,-0.045553,2.318746,0.029441,-3.520000
673,1642495899.136974,9.778629,51.709753,-0.047822,2.329273,0.033690,-3.020000
674,1642495899.177178,9.871136,51.701806,-0.049742,2.338924,0.020731,-2.880000
675,1642495899.216992,9.964542,51.693836,-0.051836,2.326564,0.008465,-2.940000
676,1642495899.256979,10.057048,51.685890,-0.053931,2.310869,0.009447,-2.940000
677,1642495899.297029,10.156780,51.678866,-0.056025,2.334062,-0.010714,-2.840000
678,1642495899.336990,10.250215,51.672005,-0.057945,2.363755,-0.020926,-2.730000
679,1642495899.396970,10.391238,51.660582,-0.060563,2.326246,-0.016829,-2.350000
680,1642495899.437031,10.482845,51.652658,-0.062134,2.294212,-0.003463,-1.870000
681,1642495899.477057,10.574452,51.644735,-0.063355,2.334126,-0.008798,-1.580000
682,1642495899.516973,10.673255,51.636625,-0.064403,2.335983,-0.013367,-1.370000
683,1642495899.556979,10.765733,51.627569,-0.065275,2.296623,0.011218,-1.150000
684,1642495899.596986,10.857340,51.619645,-0.066148,2.300100,-0.014067,-1.380000
685,1642495899.636984,10.948976,51.612831,-0.067195,2.307117,-0.046014,-1.610000
686,1642495899.697017,11.091712,51.598033,-0.068766,2.299710,0.003992,-1.160000
687,1642495899.736973,11.183319,51.590109,-0.069639,2.278926,-0.008594,-1.210000
688,1642495899.776969,11.274926,51.582186,-0.070511,2.303948,-0.039418,-1.510000
689,1642495899.816980,11.367432,51.574239,-0.071558,2.332767,-0.016830,-1.310000
690,1642495899.856974,11.459882,51.564073,-0.072257,2.314684,0.008918,-0.930000
691,1642495899.896987,11.555000,51.552728,-0.072606,2.306019,0.026788,-0.550000
692,1642495899.936979,11.647450,51.542562,-0.073129,2.335050,-0.002615,-0.900000
693,1642495899.976986,11.740827,51.533483,-0.074002,2.340991,-0.046206,-1.520000
694,1642495900.036982,11.879152,51.522129,-0.075747,2.297652,-0.052024,-1.600000
695,1642495900.077048,11.971658,51.514182,-0.076620,2.308343,-0.057862,-1.280000
696,1642495900.116970,12.064107,51.504017,-0.077318,2.312136,-0.061776,-0.990000
697,1642495900.156976,12.155686,51.494984,-0.078016,2.286188,-0.048326,-0.810000
698,1642495900.197048,12.246364,51.485974,-0.078365,2.263596,-0.017259,-0.380000
699,1642495900.236984,12.337043,51.476964,-0.078191,2.284062,0.026671,0.550000
700,1642495900.277038,12.428593,51.466822,-0.077667,2.324237,0.028751,0.790000
701,1642495900.316975,12.521884,51.454414,-0.077493,2.304264,-0.008410,-0.010000
702,1642495900.376980,12.658410,51.443107,-0.078365,2.300065,-0.089335,-1.460000
703,1642495900.416974,12.750945,51.436270,-0.079412,2.331100,-0.066132,-1.140000
704,1642495900.456982,12.844322,51.427190,-0.079762,2.329000,-0.017624,-0.230000
705,1642495900.496979,12.936714,51.414805,-0.079587,2.310693,0.017348,0.200000
706,1642495900.536982,13.029163,51.404640,-0.079762,2.336775,-0.008213,-0.240000
707,1642495900.576960,13.123411,51.394427,-0.079936,2.362489,-0.025729,-0.560000
708,1642495900.616979,13.216789,51.385348,-0.080285,2.346818,-0.009242,-0.640000
709,1642495900.656979,13.309238,51.375182,-0.080809,2.329735,-0.023134,-0.800000
710,1642495900.716980,13.450175,51.360430,-0.082030,2.355180,-0.082256,-1.530000
711,1642495900.757110,13.544509,51.353546,-0.083252,2.353666,-0.077992,-1.490000
712,1642495900.796974,13.637915,51.345576,-0.083950,2.326652,-0.042243,-0.820000
713,1642495900.836978,13.729465,51.335434,-0.084125,2.300184,-0.011315,-0.030000
714,1642495900.876980,13.821014,51.325291,-0.083950,2.305420,-0.008343,0.430000
715,1642495900.916979,13.913406,51.312906,-0.083776,2.318467,0.004010,0.420000
716,1642495900.956973,14.005855,51.302741,-0.083601,2.312888,-0.026227,-0.340000
717,1642495900.996974,14.098362,51.294794,-0.084299,2.315213,-0.083236,-1.190000
718,1642495901.056979,14.236686,51.283440,-0.085347,2.307660,-0.043872,-0.770000
719,1642495901.096966,14.329107,51.272165,-0.085696,2.316875,-0.007330,-0.220000
720,1642495901.136996,14.421556,51.261999,-0.085870,2.322488,0.010852,0.010000
721,1642495901.176989,14.514005,51.251834,-0.085870,2.327727,0.013413,-0.020000
722,1642495901.217234,14.606454,51.241668,-0.086045,2.328484,-0.013155,-0.570000
723,1642495901.256974,14.699803,51.231479,-0.086743,2.332762,-0.023184,-0.940000
724,1642495901.296977,14.793993,51.219048,-0.087266,2.348913,-0.011766,-0.990000
725,1642495901.336978,14.887342,51.208859,-0.088139,2.355522,-0.018416,-1.110000
726,1642495901.397018,15.027379,51.194130,-0.089535,2.337132,-0.036121,-1.520000
727,1642495901.436982,15.119829,51.183964,-0.090583,2.336458,-0.023449,-1.380000
728,1642495901.476989,15.213177,51.173775,-0.091455,2.342411,-0.026036,-1.220000
729,1642495901.517066,15.306468,51.161367,-0.092153,2.330460,-0.015522,-1.000000
730,1642495901.556978,15.398918,51.151201,-0.092852,2.313498,-0.026618,-1.060000
731,1642495901.596971,15.490467,51.141059,-0.093724,2.313627,-0.037691,-1.250000
732,1642495901.636973,15.582916,51.130893,-0.094422,2.323880,-0.026217,-1.060000
733,1642495901.676984,15.675337,51.119618,-0.095120,2.318272,-0.002193,-0.750000
734,1642495901.736977,15.814331,51.099365,-0.095644,2.323317,0.028256,-0.390000
735,1642495901.777097,15.906751,51.088090,-0.096168,2.327070,-0.017525,-1.200000
736,1642495901.816982,15.999200,51.077924,-0.097389,2.324593,-0.035200,-1.640000
737,1642495901.856971,16.091650,51.067758,-0.098262,2.337035,0.007765,-0.880000
738,1642495901.897023,16.185783,51.053108,-0.098437,2.354900,0.045788,-0.070000
739,1642495901.937508,16.279045,51.039591,-0.098611,2.351648,0.022587,-0.210000
740,1642495901.976988,16.372365,51.028292,-0.098960,2.341931,-0.015455,-0.940000
741,1642495902.016978,16.465714,51.018103,-0.100007,2.347471,-0.062686,-1.660000
742,1642495902.076980,16.605751,51.003374,-0.101578,2.352566,-0.054841,-1.330000
743,1642495902.116971,16.699071,50.992076,-0.102276,2.331102,-0.030159,-0.960000
744,1642495902.157376,16.791463,50.979691,-0.102974,2.317085,-0.021292,-0.770000
745,1642495902.196973,16.883883,50.968416,-0.103673,2.329690,-0.027239,-0.910000
746,1642495902.236976,16.976304,50.957141,-0.104371,2.330201,-0.042997,-1.060000
747,1642495902.276971,17.068724,50.945865,-0.104894,2.314528,-0.011398,-0.600000
748,1642495902.316981,17.160188,50.932395,-0.105243,2.304901,0.010932,-0.300000
749,1642495902.357033,17.251680,50.920033,-0.105418,2.306203,-0.005697,-0.460000
750,1642495902.416979,17.388961,50.903155,-0.106291,2.302578,-0.013357,-0.990000
751,1642495902.456979,17.480482,50.891903,-0.106989,2.293693,-0.003954,-1.040000
752,1642495902.497022,17.572816,50.877300,-0.107687,2.303363,0.009492,-0.780000
753,1642495902.536987,17.664308,50.864938,-0.108210,2.320008,0.022573,-0.670000
754,1642495902.576970,17.756671,50.851444,-0.108559,2.339120,0.021693,-0.750000
755,1642495902.616974,17.849034,50.837950,-0.109258,2.342130,0.010677,-0.970000
756,1642495902.656972,17.941426,50.825565,-0.110130,2.337178,-0.008928,-1.430000
757,1642495902.717004,18.081348,50.806398,-0.111876,2.346527,-0.028148,-1.750000
758,1642495902.756971,18.174640,50.793990,-0.113097,2.351594,-0.021530,-1.800000
759,1642495902.796986,18.267931,50.781582,-0.114319,2.352901,-0.021537,-1.730000
760,1642495902.836987,18.361222,50.769174,-0.115541,2.352714,-0.034460,-1.750000
761,1642495902.876982,18.454513,50.756766,-0.116763,2.351383,-0.031142,-1.610000
762,1642495902.916978,18.547776,50.743249,-0.117635,2.341667,-0.012917,-1.200000
763,1642495902.956977,18.640139,50.729755,-0.118333,2.333547,-0.006538,-0.920000
764,1642495902.996989,18.732502,50.716261,-0.119031,2.326278,-0.018377,-0.990000
765,1642495903.056975,18.871496,50.696008,-0.120079,2.334011,-0.006640,-0.980000
766,1642495903.096983,18.963859,50.682513,-0.120777,2.334609,-0.003306,-0.950000
767,1642495903.136975,19.056193,50.667910,-0.121300,2.334170,0.016681,-0.750000
768,1642495903.177004,19.148527,50.653306,-0.121824,2.331524,0.034925,-0.580000
769,1642495903.216975,19.240861,50.638702,-0.122348,2.337009,0.029002,-0.740000
770,1642495903.256973,19.333196,50.624099,-0.122871,2.350440,0.014031,-1.010000
771,1642495903.296984,19.427329,50.609448,-0.123744,2.359511,0.003799,-1.310000
772,1642495903.336984,19.520563,50.594821,-0.124791,2.361235,-0.033155,-1.780000
773,1642495903.396979,19.660485,50.575655,-0.126711,2.357111,-0.022050,-1.570000
774,1642495903.437096,19.753719,50.561028,-0.127584,2.361237,-0.007499,-1.320000
775,1642495903.476985,19.847881,50.547487,-0.128456,2.359470,-0.015382,-1.270000
776,1642495903.516982,19.940215,50.532883,-0.129329,2.341348,-0.017103,-1.180000
777,1642495903.556973,20.031650,50.518303,-0.130202,2.324653,-0.007886,-1.010000
778,1642495903.596972,20.123984,50.503699,-0.130725,2.322326,-0.003754,-0.840000
779,1642495903.637055,20.216318,50.489096,-0.131249,2.336278,-0.013873,-0.750000
780,1642495903.676990,20.308681,50.475601,-0.131772,2.332962,-0.009614,-0.660000
781,1642495903.736990,20.445819,50.453176,-0.132296,2.322381,0.000660,-0.480000
782,1642495903.777208,20.537254,50.438596,-0.132645,2.322579,-0.006231,-0.660000
783,1642495903.816972,20.629588,50.423992,-0.133169,2.312071,-0.003013,-0.880000
784,1642495903.856980,20.721023,50.409412,-0.134041,2.322411,-0.025597,-1.320000
785,1642495903.896985,20.812486,50.395941,-0.135088,2.333197,-0.037573,-1.640000
786,1642495903.936976,20.904849,50.382447,-0.136136,2.341055,-0.011827,-1.290000
787,1642495903.976976,20.997154,50.366733,-0.136834,2.340766,0.013832,-0.890000
788,1642495904.016977,21.090359,50.350997,-0.137532,2.344875,0.012640,-0.850000
789,1642495904.076979,21.229267,50.327415,-0.138579,2.363913,-0.012663,-1.300000
790,1642495904.116985,21.322501,50.312788,-0.139626,2.363079,-0.028151,-1.560000
791,1642495904.156977,21.415706,50.297052,-0.140499,2.362614,-0.019042,-1.430000
792,1642495904.196977,21.508911,50.281316,-0.141372,2.353393,-0.000602,-0.980000
793,1642495904.236985,21.601217,50.265602,-0.141895,2.358908,-0.005653,-0.820000
794,1642495904.276972,21.695321,50.249843,-0.142593,2.365833,-0.008294,-0.860000
795,1642495904.316997,21.786699,50.233043,-0.143117,2.350134,-0.006261,-0.800000
796,1642495904.356970,21.879004,50.217330,-0.143641,2.344597,-0.017806,-0.820000
797,1642495904.416977,21.971310,50.201617,-0.144164,2.334404,-0.019576,-0.830000
798,1642495904.456976,22.063644,50.187013,-0.144688,2.332001,-0.016408,-0.770000
799,1642495904.496968,22.155050,50.171323,-0.145386,2.340990,-0.032492,-0.920000
800,1642495904.536974,22.247384,50.156720,-0.145910,2.337742,-0.028189,-0.820000
801,1642495904.576971,22.339690,50.141007,-0.146259,2.336138,-0.005522,-0.440000
802,1642495904.616975,22.477698,50.117448,-0.146608,2.329569,0.010805,-0.050000
803,1642495904.697256,22.614778,50.092804,-0.146608,2.332537,0.010367,-0.080000
804,1642495904.756985,22.753686,50.069223,-0.146957,2.349471,-0.026313,-0.570000
805,1642495904.796970,22.845992,50.053510,-0.147306,2.341880,-0.016909,-0.550000
806,1642495904.837025,22.938297,50.037796,-0.147655,2.335138,-0.008637,-0.370000
807,1642495904.877153,23.030603,50.022083,-0.147829,2.332611,-0.005635,-0.300000
808,1642495904.917059,23.122009,50.006393,-0.148178,2.325288,-0.001312,-0.420000
809,1642495904.957189,23.213415,49.990704,-0.148528,2.315054,-0.009693,-0.610000
810,1642495904.997001,23.304821,49.975014,-0.149051,2.311188,-0.036617,-0.870000
811,1642495905.037089,23.396255,49.960433,-0.149575,2.309042,-0.038518,-0.910000
812,1642495905.096977,23.578139,49.927967,-0.150098,2.320993,0.005997,0.230000
813,1642495905.136987,23.669516,49.911168,-0.149749,2.319648,-0.002092,0.390000
814,1642495905.177053,23.760023,49.895501,-0.149575,2.310993,-0.005439,0.250000
815,1642495905.216986,23.851429,49.879812,-0.149575,2.312117,-0.024823,-0.220000
816,1642495905.256970,23.942835,49.864122,-0.149749,2.312935,-0.046589,-0.470000
817,1642495905.296987,24.033370,49.849565,-0.150098,2.320139,-0.046465,-0.470000
818,1642495905.337084,24.125676,49.833852,-0.150098,2.336041,-0.021563,0.090000
819,1642495905.376981,24.217082,49.818162,-0.149924,2.324741,-0.002255,0.450000
820,1642495905.437474,24.354191,49.794627,-0.149575,2.325161,-0.038925,0.220000
821,1642495905.497032,24.491357,49.773311,-0.149400,2.325859,-0.040645,0.210000
822,1642495905.557032,24.629423,49.751972,-0.149226,2.330804,-0.061206,0.310000
823,1642495905.596978,24.721757,49.737368,-0.148877,2.324446,-0.042246,0.670000
824,1642495905.636976,24.813192,49.722788,-0.148178,2.326394,-0.027766,0.960000
825,1642495905.676975,24.905498,49.707075,-0.147480,2.331104,-0.021784,1.090000
826,1642495905.736978,25.043563,49.685736,-0.146433,2.354545,-0.031894,0.750000
827,1642495905.776972,25.136797,49.671109,-0.146084,2.360638,-0.030956,0.670000
828,1642495905.817000,25.230031,49.656482,-0.145560,2.346921,-0.033771,0.610000
829,1642495905.856987,25.322365,49.641878,-0.145211,2.349490,-0.029283,0.520000
830,1642495905.896975,25.414699,49.627275,-0.144862,2.353046,-0.024938,0.530000
831,1642495905.937042,25.507933,49.612648,-0.144513,2.351076,-0.023829,0.470000
832,1642495905.976981,25.600267,49.598044,-0.144164,2.348115,-0.022577,0.400000
833,1642495906.016991,25.693473,49.582308,-0.143815,2.339932,-0.015519,0.480000
834,1642495906.076985,25.831510,49.559859,-0.143466,2.337826,-0.008335,0.410000
835,1642495906.116978,25.922944,49.545279,-0.143117,2.342484,-0.017283,0.280000
836,1642495906.156985,26.016178,49.530652,-0.143117,2.353069,-0.034973,0.070000
837,1642495906.236990,26.201718,49.500312,-0.142593,2.345472,-0.002340,0.600000
838,1642495906.276984,26.294023,49.484599,-0.142244,2.342222,0.003995,0.750000
839,1642495906.316974,26.386357,49.469995,-0.141721,2.349294,-0.015991,0.520000
840,1642495906.376975,26.525294,49.447523,-0.141372,2.336159,-0.036532,0.220000
841,1642495906.417032,26.617657,49.434029,-0.141372,2.318064,-0.050118,-0.030000
842,1642495906.457033,26.709092,49.419449,-0.141372,2.311846,-0.058324,-0.030000
843,1642495906.497001,26.802412,49.408151,-0.141372,2.314675,-0.059737,0.090000
844,1642495906.536976,26.893846,49.393570,-0.141023,2.302503,-0.023867,0.580000
845,1642495906.576983,26.984382,49.379013,-0.140499,2.291154,0.011264,1.040000
846,1642495906.616983,27.074888,49.363347,-0.139801,2.302765,0.002140,0.790000
847,1642495906.676978,27.212055,49.342031,-0.139452,2.323195,-0.024159,0.040000
848,1642495906.716995,27.305317,49.328514,-0.139452,2.326339,-0.037728,-0.320000
849,1642495906.756991,27.397680,49.315020,-0.139801,2.330595,-0.051259,-0.370000
850,1642495906.796982,27.490914,49.300393,-0.139801,2.359143,-0.042148,-0.080000
851,1642495906.836982,27.584148,49.285766,-0.139626,2.372238,-0.013281,0.550000
852,1642495906.877068,27.677353,49.270029,-0.138928,2.364995,0.001506,1.030000
853,1642495906.917032,27.772414,49.256465,-0.138230,2.373323,-0.031320,0.740000
854,1642495906.956978,27.866547,49.241815,-0.137881,2.379911,-0.048567,0.400000
855,1642495907.016978,28.008240,49.221493,-0.137881,2.385006,-0.084609,-0.200000
856,1642495907.056985,28.102402,49.207952,-0.137881,2.379309,-0.074732,-0.030000
857,1642495907.096973,28.197521,49.196607,-0.137532,2.373406,-0.043805,0.700000
858,1642495907.136980,28.290755,49.181980,-0.136659,2.357296,0.017014,1.570000
859,1642495907.176983,28.383960,49.166244,-0.135612,2.358627,0.007187,1.510000
860,1642495907.216969,28.477194,49.151617,-0.134914,2.363298,-0.053360,0.720000
861,1642495907.256990,28.570485,49.139209,-0.134565,2.347565,-0.064531,0.270000
862,1642495907.296993,28.664704,49.127887,-0.134390,2.338925,-0.060933,0.250000
863,1642495907.356997,28.804627,49.108721,-0.134041,2.363611,-0.049316,0.510000
864,1642495907.397009,28.897861,49.094094,-0.133518,2.371195,-0.021851,0.830000
865,1642495907.436968,28.991994,49.079444,-0.132994,2.379660,-0.032839,0.450000
866,1642495907.477026,29.086156,49.065903,-0.132820,2.376619,-0.055221,0.070000
867,1642495907.516973,29.181275,49.054558,-0.132645,2.387598,-0.063331,0.110000
868,1642495907.556992,29.276337,49.040994,-0.132296,2.408428,-0.035003,0.670000
869,1642495907.596977,29.372269,49.026297,-0.131772,2.418085,-0.021905,0.910000
870,1642495907.636979,29.467330,49.012733,-0.131249,2.399842,-0.059585,0.480000
871,1642495907.696977,29.609109,48.995739,-0.130725,2.380802,-0.072968,0.530000
872,1642495907.736972,29.704200,48.983285,-0.130027,2.390646,-0.050399,1.110000
873,1642495907.776992,29.798362,48.969744,-0.129154,2.372105,-0.043882,1.520000
874,1642495907.816973,29.891653,48.957336,-0.128107,2.352156,-0.047897,1.550000
875,1642495907.856976,29.985844,48.944905,-0.127235,2.355183,-0.085544,1.100000
876,1642495907.896970,30.079250,48.936935,-0.126362,2.355493,-0.089567,1.190000
877,1642495907.937022,30.173441,48.924504,-0.125315,2.355616,-0.054851,1.640000
878,1642495907.977046,30.266732,48.912096,-0.123918,2.352332,-0.029982,2.110000
879,1642495908.037142,30.406654,48.892930,-0.121649,2.374960,-0.021358,2.110000
880,1642495908.076972,30.501744,48.880475,-0.120428,2.398241,-0.034366,1.750000
881,1642495908.116973,30.596892,48.870240,-0.119381,2.400858,-0.052308,1.260000
882,1642495908.156980,30.692911,48.858872,-0.118508,2.405206,-0.064824,1.020000
883,1642495908.196975,30.788929,48.847503,-0.117810,2.423478,-0.062281,1.050000
884,1642495908.236973,30.884948,48.836135,-0.117112,2.439587,-0.052410,1.120000
885,1642495908.276976,30.981837,48.823634,-0.116239,2.426422,-0.042698,1.400000
886,1642495908.316980,31.077884,48.813375,-0.115017,2.430754,-0.020095,1.790000
887,1642495908.376980,31.223204,48.794069,-0.112923,2.449967,-0.032275,1.870000
888,1642495908.417081,31.321021,48.782654,-0.111876,2.442005,-0.065038,1.360000
889,1642495908.456976,31.417939,48.771263,-0.111177,2.446344,-0.087961,0.910000
890,1642495908.496981,31.514972,48.764309,-0.110479,2.434478,-0.084931,1.040000
891,1642495908.536969,31.611890,48.752918,-0.109432,2.425794,-0.043189,1.740000
892,1642495908.577124,31.707909,48.741550,-0.108036,2.432608,-0.005329,2.500000
893,1642495908.616972,31.804770,48.727939,-0.106116,2.441204,0.004460,2.650000
894,1642495908.656986,31.901659,48.715438,-0.104545,2.429008,-0.021597,2.020000
895,1642495908.716971,32.046251,48.702812,-0.103149,2.422584,-0.070821,1.200000
896,1642495908.756971,32.143198,48.692530,-0.102276,2.444276,-0.053837,1.430000
897,1642495908.796980,32.240116,48.681139,-0.101055,2.443777,-0.026671,1.820000
898,1642495908.837013,32.337034,48.669747,-0.099658,2.428588,-0.024751,1.840000
899,1642495908.877125,32.433081,48.659489,-0.098611,2.416287,-0.035057,1.550000
900,1642495908.916981,32.529186,48.651449,-0.097564,2.422823,-0.048235,1.470000
901,1642495908.956985,32.626133,48.641167,-0.096517,2.430932,-0.045473,1.470000
902,1642495909.017061,32.771567,48.626299,-0.095120,2.430894,-0.064169,1.180000
903,1642495909.056973,32.867643,48.617149,-0.094422,2.422744,-0.074754,1.140000
904,1642495909.096991,32.964619,48.607977,-0.093375,2.410684,-0.040949,1.620000
905,1642495909.136991,33.060723,48.599937,-0.092153,2.416447,-0.030498,1.950000
906,1642495909.176978,33.156799,48.590788,-0.090583,2.417127,-0.041822,2.080000
907,1642495909.217029,33.252875,48.581639,-0.089186,2.415118,-0.050310,2.080000
908,1642495909.256990,33.348951,48.572490,-0.087790,2.413169,-0.069849,2.070000
909,1642495909.297010,33.445113,48.566669,-0.086219,2.407901,-0.058568,2.510000
910,1642495909.356979,33.588778,48.552957,-0.083078,2.401428,-0.034394,3.100000
911,1642495909.396974,33.684882,48.544917,-0.080983,2.395324,-0.055953,2.800000
912,1642495909.436973,33.780116,48.538010,-0.079412,2.386810,-0.084610,2.310000
913,1642495909.476984,33.876250,48.531080,-0.077667,2.411114,-0.079315,2.510000
914,1642495909.516976,33.972441,48.526369,-0.075747,2.414846,-0.053898,2.970000
915,1642495909.556988,34.068545,48.518329,-0.073653,2.397672,-0.065614,2.900000
916,1642495909.596974,34.164707,48.512509,-0.071733,2.407398,-0.094786,2.720000
917,1642495909.636976,34.260870,48.506688,-0.069639,2.427426,-0.064061,3.060000
918,1642495909.696976,34.407376,48.498454,-0.066323,2.437209,-0.077694,3.170000
919,1642495909.736974,34.504438,48.492610,-0.064228,2.427551,-0.084985,3.130000
920,1642495909.776974,34.601528,48.487875,-0.061959,2.430050,-0.090642,3.170000
921,1642495909.816997,34.698619,48.483141,-0.059865,2.435009,-0.122904,2.890000
922,1642495909.856976,34.795738,48.479516,-0.057770,2.403199,-0.117953,3.080000
923,1642495909.896971,34.890216,48.478180,-0.055676,2.365722,-0.106811,3.340000
924,1642495909.936986,34.985536,48.474602,-0.053058,2.376934,-0.083173,3.910000
925,1642495909.976983,35.081727,48.469890,-0.050265,2.413702,-0.106409,4.020000
926,1642495910.036973,35.226549,48.466141,-0.045728,2.412254,-0.093366,4.480000
927,1642495910.077017,35.323668,48.462516,-0.042586,2.421973,-0.099201,4.530000
928,1642495910.116982,35.420873,48.462219,-0.039619,2.427182,-0.119231,4.170000
929,1642495910.156974,35.517122,48.459727,-0.036652,2.410866,-0.102412,4.090000
930,1642495910.196997,35.614298,48.458321,-0.033685,2.419660,-0.080536,4.290000
931,1642495910.236993,35.711417,48.454696,-0.030718,2.448060,-0.068219,4.340000
932,1642495910.276972,35.809465,48.452158,-0.027751,2.458192,-0.063232,4.280000
933,1642495910.316982,35.907541,48.450728,-0.024784,2.452346,-0.056789,4.160000
934,1642495910.376977,36.056019,48.449104,-0.020595,2.496626,-0.092434,3.920000
935,1642495910.417010,36.155894,48.447629,-0.017628,2.507940,-0.082220,4.120000
936,1642495910.436982,36.206296,48.447434,-0.016232,2.508118,-0.074719,4.300000
937,1642495910.456976,36.256668,48.446129,-0.014661,2.503218,-0.071705,4.390000
938,1642495910.497000,36.354802,48.446919,-0.011519,2.486213,-0.082644,4.430000
939,1642495910.536971,36.454735,48.447663,-0.008727,2.476050,-0.119612,3.950000
940,1642495910.576980,36.553796,48.449539,-0.006109,2.469111,-0.153086,3.500000
941,1642495910.616975,36.652016,48.453657,-0.003665,2.460419,-0.163019,3.480000
942,1642495910.656974,36.750207,48.456666,-0.001047,2.445853,-0.141561,3.950000
943,1642495910.716982,36.895202,48.459573,0.003665,2.407354,-0.092177,4.890000
944,1642495910.756974,36.991565,48.461519,0.006981,2.393807,-0.107291,4.900000
945,1642495910.796982,37.087957,48.464574,0.010472,2.400293,-0.110871,4.920000
946,1642495910.837111,37.184349,48.467630,0.013788,2.405716,-0.107841,4.980000
947,1642495910.876977,37.280741,48.470685,0.017279,2.422524,-0.125163,4.800000
948,1642495910.916974,37.377162,48.474850,0.020769,2.442838,-0.111291,4.970000
949,1642495910.956970,37.475381,48.478968,0.024260,2.449967,-0.092597,5.030000
950,1642495910.996982,37.573601,48.483087,0.027751,2.452386,-0.087987,5.000000
951,1642495911.056980,37.721381,48.489253,0.032812,2.466777,-0.105131,4.720000
952,1642495911.096995,37.818758,48.495613,0.036128,2.466016,-0.122006,4.440000
953,1642495911.137204,37.917935,48.501927,0.039095,2.466736,-0.149701,4.210000
954,1642495911.176971,38.016270,48.510484,0.041888,2.468490,-0.198805,3.900000
955,1642495911.216979,38.114662,48.521259,0.044331,2.452602,-0.252557,3.500000
956,1642495911.256977,38.211255,48.532081,0.047298,2.424958,-0.195565,4.780000
957,1642495911.296987,38.306862,48.539598,0.051487,2.402582,-0.085466,6.930000
958,1642495911.356975,38.450230,48.549209,0.059167,2.408653,-0.125791,7.110000
959,1642495911.397022,38.546795,48.558921,0.063705,2.426438,-0.180896,5.870000
960,1642495911.437083,38.643388,48.569743,0.067544,2.395390,-0.176731,5.290000
961,1642495911.477078,38.737282,48.580635,0.071209,2.361395,-0.174431,5.380000
962,1642495911.516976,38.831205,48.592636,0.075224,2.389170,-0.151877,6.240000
963,1642495911.556988,38.927741,48.601239,0.080111,2.417460,-0.083812,7.230000
964,1642495911.596982,39.023377,48.609865,0.085172,2.397610,-0.081332,7.120000
965,1642495911.636976,39.119071,48.620711,0.089710,2.391436,-0.165417,6.040000
966,1642495911.696967,39.259157,48.642619,0.095819,2.420253,-0.179272,6.090000
967,1642495911.736980,39.355836,48.656770,0.100182,2.428393,-0.202139,5.820000
968,1642495911.776980,39.450773,48.673186,0.103847,2.404339,-0.264188,4.890000
969,1642495911.816979,39.545740,48.690711,0.107338,2.374729,-0.233937,5.770000
970,1642495911.856977,39.639749,48.706041,0.112399,2.403324,-0.126233,8.230000
971,1642495911.896977,39.733701,48.719152,0.118682,2.428256,-0.111268,8.910000
972,1642495911.936984,39.829510,48.734435,0.124442,2.393763,-0.187332,7.700000
973,1642495911.977147,39.922735,48.754226,0.129154,2.385295,-0.275076,6.370000
974,1642495912.037022,40.065777,48.786051,0.136136,2.439084,-0.254331,7.260000
975,1642495912.076998,40.160773,48.804686,0.141895,2.401334,-0.164053,8.940000
976,1642495912.116977,40.251213,48.821218,0.148528,2.342547,-0.126741,10.030000
977,1642495912.156973,40.343481,48.838814,0.155509,2.353559,-0.162434,9.850000
978,1642495912.196983,40.436705,48.858605,0.161967,2.371807,-0.203183,8.970000
979,1642495912.236982,40.529088,48.880639,0.167901,2.353186,-0.227958,8.500000
980,1642495912.276973,40.620600,48.903805,0.174009,2.350691,-0.243699,8.720000
981,1642495912.316972,40.710342,48.928127,0.180467,2.375740,-0.229305,9.540000
982,1642495912.376971,40.849873,48.963373,0.190764,2.395635,-0.232991,9.600000
983,1642495912.416996,40.942399,48.990954,0.197222,2.402569,-0.285765,9.000000
984,1642495912.456974,41.034926,49.018535,0.203505,2.406572,-0.286536,9.230000
985,1642495912.496924,41.128409,49.048312,0.210312,2.426290,-0.253051,10.070000
986,1642495912.536973,41.222706,49.074737,0.217817,2.442558,-0.221397,10.770000
987,1642495912.576970,41.316132,49.102295,0.225322,2.432272,-0.227328,10.820000
988,1642495912.617432,41.408715,49.132095,0.232652,2.406096,-0.278763,10.320000
989,1642495912.657075,41.500428,49.163027,0.239983,2.413066,-0.281516,10.710000
990,1642495912.716970,41.639347,49.209392,0.252026,2.431792,-0.216431,12.170000
991,1642495912.756972,41.731960,49.240301,0.260752,2.406795,-0.218910,12.380000
