frame,time,x,y,heading,v_x,v_y,yaw_rate
255,1642501854.411120,-32.692789,10.243834,0.773704,-0.003544,-0.000666,-0.010000
256,1642501854.431131,-32.692789,10.243834,0.773530,-0.003544,-0.000665,-0.050000
257,1642501854.551132,-32.691889,10.243811,0.773704,-0.008452,0.002927,0.030000
258,1642501854.591115,-32.692789,10.243834,0.773704,-0.007852,-0.006273,-0.060000
259,1642501854.631122,-32.692789,10.243834,0.773704,-0.007137,-0.005574,-0.040000
260,1642501854.651121,-32.692789,10.243834,0.773704,-0.008551,-0.005557,-0.050000
261,1642501854.671202,-32.692760,10.244944,0.773704,-0.011329,-0.001282,0.040000
262,1642501854.751128,-32.692760,10.244944,0.773879,-0.012743,-0.001268,0.100000
263,1642501854.811159,-32.693688,10.243858,0.773879,-0.009216,-0.002015,0.010000
264,1642501854.891129,-32.693660,10.244967,0.773704,-0.008551,-0.005557,-0.060000
265,1642501854.931117,-32.693660,10.244967,0.773879,-0.009135,0.005055,0.070000
266,1642501854.971155,-32.693688,10.243858,0.773704,-0.010598,0.000831,-0.010000
267,1642501854.991118,-32.694588,10.243881,0.773704,-0.007802,-0.002030,-0.020000
268,1642501855.051123,-32.693660,10.244967,0.773704,-0.004292,-0.004193,-0.070000
269,1642501855.091188,-32.693660,10.244967,0.773704,-0.004325,-0.007021,-0.050000
270,1642501855.151140,-32.694559,10.244990,0.773704,-0.005040,-0.007720,-0.060000
271,1642501855.231119,-32.694559,10.244990,0.773704,-0.007038,0.002911,0.090000
272,1642501855.271119,-32.694530,10.246100,0.773704,-0.006438,-0.006289,-0.030000
273,1642501855.331117,-32.694530,10.246100,0.773704,-0.004974,-0.002063,-0.000000
274,1642501855.351120,-32.694530,10.246100,0.773704,-0.005024,-0.006306,-0.050000
275,1642501855.391120,-32.695430,10.246123,0.773704,-0.005723,-0.005590,0.000000
276,1642501855.431116,-32.695430,10.246123,0.773704,-0.007038,0.002911,0.100000
277,1642501855.491125,-32.694530,10.246100,0.773704,-0.008534,-0.004143,0.030000
278,1642501855.571165,-32.695430,10.246123,0.773704,-0.009250,-0.004842,-0.050000
279,1642501855.651121,-32.696329,10.246147,0.773704,-0.009948,-0.004127,-0.000000
280,1642501855.671119,-32.696329,10.246147,0.773704,-0.009233,-0.003428,0.010000
281,1642501855.691113,-32.695401,10.247233,0.773704,-0.007120,-0.004160,0.010000
282,1642501855.731118,-32.695430,10.246123,0.773879,-0.007071,0.000081,0.040000
283,1642501855.771125,-32.695430,10.246123,0.773879,-0.008566,-0.006973,-0.050000
284,1642501855.871115,-32.695401,10.247233,0.773879,-0.009265,-0.006258,-0.030000
285,1642501855.951157,-32.696301,10.247256,0.773879,-0.009265,-0.006258,-0.010000
286,1642501855.971172,-32.696301,10.247256,0.773879,-0.011378,-0.005526,-0.020000
287,1642501855.991115,-32.696301,10.247256,0.773879,-0.009980,-0.006957,-0.020000
288,1642501856.031132,-32.697200,10.247279,0.773879,-0.008517,-0.002730,-0.000000
289,1642501856.071114,-32.696301,10.247256,0.773879,-0.008550,-0.005559,0.010000
290,1642501856.111160,-32.696301,10.247256,0.773879,-0.003576,-0.003495,0.040000
291,1642501856.251114,-32.697200,10.247279,0.773879,-0.005738,-0.007005,-0.040000
292,1642501856.291139,-32.696272,10.248366,0.773879,-0.005006,-0.004892,0.010000
293,1642501856.331119,-32.696272,10.248366,0.773879,-0.005640,0.001479,0.070000
294,1642501856.351327,-32.696272,10.248366,0.773879,-0.005006,-0.004892,-0.020000
295,1642501856.371128,-32.696272,10.248366,0.773879,-0.008534,-0.004145,-0.010000
296,1642501856.451120,-32.697171,10.248389,0.773879,-0.007152,-0.006989,-0.050000
297,1642501856.511125,-32.696272,10.248366,0.773879,-0.005689,-0.002763,0.020000
298,1642501856.591125,-32.697171,10.248389,0.773879,-0.005039,-0.007721,-0.040000
299,1642501856.631107,-32.697171,10.248389,0.773879,-0.008485,0.000098,0.090000
300,1642501856.671124,-32.696243,10.249475,0.773879,-0.009931,-0.002714,0.040000
301,1642501856.691166,-32.696243,10.249475,0.773879,-0.006453,-0.007704,-0.060000
302,1642501856.751287,-32.697143,10.249498,0.773879,-0.005039,-0.007721,-0.030000
303,1642501856.791294,-32.697143,10.249498,0.773879,-0.000098,-0.008485,-0.070000
304,1642501856.851118,-32.697143,10.249498,0.773704,0.000566,-0.012028,-0.180000
305,1642501856.931230,-32.697143,10.249498,0.773704,-0.020397,0.009432,0.230000
306,1642501856.971155,-32.697171,10.248389,0.773879,-0.009118,0.006469,0.040000
307,1642501857.031110,-32.697143,10.249498,0.773530,0.004773,-0.014907,-0.350000
308,1642501857.051231,-32.697143,10.249498,0.773530,0.006869,-0.017053,-0.300000
309,1642501857.091116,-32.696214,10.250585,0.773355,-0.006474,-0.009115,0.000000
310,1642501857.131124,-32.697143,10.249498,0.773530,-0.016187,0.006557,0.370000
311,1642501857.191115,-32.697143,10.249498,0.773879,-0.014808,0.003706,0.190000
312,1642501857.271114,-32.697114,10.250608,0.773704,0.007604,-0.014939,-0.240000
313,1642501857.351122,-32.697114,10.250608,0.773530,-0.014175,-0.002660,-0.010000
314,1642501857.371121,-32.697114,10.250608,0.773530,-0.012761,-0.002677,0.040000
315,1642501857.431112,-32.698042,10.249522,0.773704,-0.007753,0.002212,0.090000
316,1642501857.471117,-32.696214,10.250585,0.773704,-0.000781,-0.006355,-0.010000
317,1642501857.491112,-32.697114,10.250608,0.773704,-0.000781,-0.006355,-0.020000
318,1642501857.531108,-32.697114,10.250608,0.773704,0.000550,-0.013442,-0.170000
319,1642501857.611110,-32.698014,10.250631,0.773704,-0.014823,0.002295,0.110000
320,1642501857.691141,-32.696214,10.250585,0.773879,-0.002097,0.002146,0.100000
321,1642501857.711123,-32.696214,10.250585,0.773879,-0.003527,0.000748,0.040000
322,1642501857.731120,-32.696214,10.250585,0.773879,-0.000813,-0.009184,-0.110000
323,1642501857.771180,-32.697114,10.250608,0.773704,-0.007252,-0.015473,-0.190000
324,1642501857.811118,-32.697114,10.250608,0.773530,-0.009250,-0.004840,-0.050000
