frame,time,x,y,heading,v_x,v_y,yaw_rate
327,1642496185.316976,-14.468076,26.748649,0.922581,2.087232,-0.083040,3.330000
328,1642496185.357064,-14.418620,26.816204,0.924850,2.098558,-0.101732,3.170000
329,1642496185.396980,-14.369135,26.884868,0.927119,2.093982,-0.103369,3.130000
330,1642496185.436985,-14.320579,26.952446,0.929213,2.087997,-0.100595,3.100000
331,1642496185.476982,-14.272893,27.021157,0.931308,2.085896,-0.119431,2.900000
332,1642496185.516972,-14.226222,27.085453,0.933228,2.082996,-0.128045,2.760000
333,1642496185.556987,-14.179435,27.154187,0.934973,2.079309,-0.136440,2.470000
334,1642496185.616969,-14.109213,27.258952,0.937591,2.080028,-0.147393,2.360000
335,1642496185.656975,-14.063326,27.327709,0.939162,2.076064,-0.144775,2.540000
336,1642496185.697004,-14.018425,27.393161,0.941256,2.075634,-0.131236,2.880000
337,1642496185.736982,-13.972539,27.461919,0.943176,2.075089,-0.140265,2.850000
338,1642496185.776990,-13.926623,27.531785,0.945096,2.077243,-0.152450,2.870000
339,1642496185.816994,-13.880708,27.601652,0.947190,2.083596,-0.149979,3.060000
340,1642496185.857057,-13.834792,27.671519,0.949459,2.082545,-0.136880,3.310000
341,1642496185.916986,-13.767412,27.770807,0.953124,2.068123,-0.117427,3.690000
342,1642496185.956974,-13.721497,27.840673,0.955742,2.070962,-0.130948,3.560000
343,1642496185.996987,-13.676481,27.910564,0.958011,2.081800,-0.137330,3.270000
344,1642496186.036981,-13.631436,27.981563,0.960106,2.088145,-0.146979,2.940000
345,1642496186.076972,-13.586420,28.051453,0.962200,2.083426,-0.130573,3.100000
346,1642496186.116979,-13.542390,28.118038,0.964469,2.073922,-0.115402,3.220000
347,1642496186.156970,-13.496474,28.187905,0.966738,2.073413,-0.106523,3.480000
348,1642496186.197011,-13.451487,28.256686,0.969356,2.077904,-0.096713,3.600000
349,1642496186.256972,-13.383035,28.362607,0.973021,2.088322,-0.108056,3.490000
350,1642496186.296990,-13.339005,28.429192,0.975465,2.093841,-0.104101,3.410000
351,1642496186.336982,-13.293960,28.500192,0.977733,2.091548,-0.104884,3.340000
352,1642496186.377033,-13.248916,28.571191,0.980177,2.089854,-0.100878,3.400000
353,1642496186.417139,-13.203900,28.641081,0.982446,2.092016,-0.102238,3.450000
354,1642496186.456972,-13.158855,28.712081,0.984889,2.103652,-0.107087,3.440000
355,1642496186.496983,-13.113782,28.784190,0.987158,2.110062,-0.118373,3.090000
356,1642496186.537012,-13.069608,28.856322,0.989253,2.107079,-0.129783,2.910000
357,1642496186.596972,-13.003825,28.963423,0.992394,2.092985,-0.116091,3.290000
358,1642496186.636978,-12.960551,29.035579,0.994838,2.089113,-0.111858,3.560000
359,1642496186.677197,-12.917306,29.106625,0.997281,2.088154,-0.117866,3.460000
360,1642496186.716983,-12.874031,29.178781,0.999550,2.086916,-0.139505,3.160000
361,1642496186.756976,-12.832556,29.250983,1.001644,2.079052,-0.144165,3.050000
362,1642496186.797016,-12.790181,29.323162,1.003913,2.070556,-0.129092,3.300000
363,1642496186.836987,-12.747835,29.394232,1.006182,2.064451,-0.112059,3.630000
364,1642496186.877046,-12.705489,29.465301,1.008975,2.066166,-0.096546,3.890000
365,1642496186.937093,-12.642434,29.571362,1.012989,2.077675,-0.098736,3.830000
366,1642496186.976984,-12.600059,29.643541,1.015607,2.085811,-0.105248,3.620000
367,1642496187.016970,-12.557684,29.715720,1.018051,2.082132,-0.098902,3.710000
368,1642496187.056976,-12.515338,29.786790,1.020843,2.083557,-0.079720,4.130000
369,1642496187.097155,-12.472963,29.858969,1.023810,2.094406,-0.075323,4.270000
370,1642496187.136968,-12.429689,29.931125,1.026777,2.110455,-0.100893,3.920000
371,1642496187.176978,-12.388185,30.004437,1.029221,2.116151,-0.123525,3.360000
372,1642496187.216974,-12.347552,30.078881,1.031315,2.108705,-0.137793,2.970000
373,1642496187.276983,-12.286152,30.190536,1.034806,2.106517,-0.111407,3.620000
374,1642496187.316989,-12.246505,30.261676,1.037424,2.100421,-0.100963,3.830000
375,1642496187.356975,-12.205900,30.335011,1.040042,2.095766,-0.101857,3.800000
376,1642496187.396977,-12.165296,30.408346,1.042485,2.092043,-0.123368,3.360000
377,1642496187.436976,-12.125562,30.482814,1.044754,2.091621,-0.129779,3.250000
378,1642496187.476981,-12.086756,30.556196,1.047023,2.086849,-0.119800,3.450000
379,1642496187.516979,-12.047980,30.628468,1.049641,2.078611,-0.107125,3.640000
380,1642496187.576972,-11.988437,30.737951,1.053481,2.077029,-0.102620,3.600000
381,1642496187.616982,-11.949631,30.811332,1.055924,2.085290,-0.115868,3.470000
382,1642496187.656970,-11.909897,30.885800,1.058368,2.088237,-0.101947,3.450000
383,1642496187.696983,-11.871121,30.958073,1.060986,2.089913,-0.075504,3.820000
384,1642496187.737122,-11.831416,31.031431,1.063778,2.088561,-0.064228,4.070000
385,1642496187.777004,-11.790840,31.103657,1.066571,2.087766,-0.060147,3.970000
386,1642496187.816969,-11.752006,31.178148,1.069014,2.100260,-0.094900,3.370000
387,1642496187.856984,-11.713172,31.252639,1.071109,2.105873,-0.113967,2.850000
388,1642496187.916968,-11.657140,31.365544,1.074076,2.101765,-0.120100,2.770000
389,1642496187.956969,-11.619206,31.440058,1.076170,2.101281,-0.095988,3.180000
390,1642496187.997027,-11.580371,31.514549,1.078439,2.093346,-0.078907,3.400000
391,1642496188.036976,-11.541537,31.589041,1.080882,2.083651,-0.092321,3.200000
392,1642496188.076988,-11.504502,31.663578,1.082977,2.084958,-0.115720,2.940000
393,1642496188.116978,-11.469266,31.738163,1.084897,2.090869,-0.137341,2.570000
394,1642496188.157054,-11.433102,31.813833,1.086642,2.089197,-0.139467,2.570000
395,1642496188.196972,-11.397837,31.889527,1.088387,2.085517,-0.154086,2.510000
396,1642496188.256978,-11.344504,32.002502,1.091529,2.085382,-0.129186,3.250000
397,1642496188.297058,-11.310168,32.077109,1.093798,2.091859,-0.129904,3.490000
398,1642496188.336983,-11.274903,32.152803,1.096416,2.096111,-0.134308,3.780000
399,1642496188.377038,-11.239609,32.229607,1.099034,2.099564,-0.131529,3.920000
400,1642496188.416971,-11.203416,32.306387,1.101826,2.110592,-0.137797,3.880000
401,1642496188.456981,-11.169022,32.383213,1.104444,2.112258,-0.143007,3.740000
402,1642496188.497000,-11.134657,32.458931,1.107062,2.114415,-0.129427,3.840000
403,1642496188.536980,-11.099363,32.535734,1.109855,2.124127,-0.111422,3.890000
404,1642496188.597273,-11.045944,32.652037,1.113869,2.126367,-0.106013,3.840000
405,1642496188.636973,-11.009751,32.728817,1.116487,2.123837,-0.087949,3.790000
406,1642496188.676983,-10.974458,32.805621,1.118931,2.120116,-0.090856,3.590000
407,1642496188.716969,-10.940092,32.881338,1.121374,2.122853,-0.105766,3.220000
408,1642496188.756983,-10.905669,32.959274,1.123468,2.119250,-0.113906,2.990000
409,1642496188.796975,-10.870347,33.037187,1.125563,2.113597,-0.105550,2.990000
410,1642496188.836974,-10.836853,33.114037,1.127657,2.114701,-0.122576,2.860000
411,1642496188.876983,-10.802430,33.191973,1.129577,2.115937,-0.123414,2.850000
412,1642496188.936977,-10.754437,33.307306,1.132719,2.113173,-0.116399,2.900000
413,1642496188.976993,-10.720914,33.385266,1.134639,2.116058,-0.127926,2.600000
414,1642496189.017229,-10.687390,33.463225,1.136384,2.113361,-0.116265,2.600000
415,1642496189.056978,-10.653867,33.541185,1.138129,2.115657,-0.108037,2.670000
416,1642496189.096999,-10.621272,33.618058,1.140049,2.109500,-0.101052,2.740000
417,1642496189.137041,-10.587749,33.696018,1.141969,2.112054,-0.113477,2.450000
418,1642496189.176986,-10.555125,33.774000,1.143540,2.123054,-0.137063,2.090000
419,1642496189.217011,-10.522501,33.851983,1.145111,2.117039,-0.111140,2.310000
420,1642496189.277275,-10.472652,33.969489,1.147729,2.120607,-0.098303,2.740000
421,1642496189.316974,-10.440956,34.046386,1.149823,2.116871,-0.085524,2.930000
422,1642496189.356982,-10.407433,34.124345,1.151743,2.115595,-0.099431,2.670000
423,1642496189.396995,-10.374809,34.202328,1.153488,2.113861,-0.122240,2.280000
424,1642496189.436980,-10.343085,34.280334,1.155059,2.105709,-0.113051,2.190000
425,1642496189.476973,-10.311361,34.358340,1.156455,2.106709,-0.118129,2.070000
426,1642496189.516979,-10.281436,34.436393,1.157851,2.101839,-0.104248,2.210000
427,1642496189.557020,-10.248841,34.513266,1.159597,2.087495,-0.071338,2.450000
428,1642496189.616973,-10.200819,34.629709,1.161866,2.084990,-0.107952,2.020000
429,1642496189.656986,-10.169123,34.706605,1.163262,2.077167,-0.090707,2.100000
430,1642496189.696991,-10.139227,34.783549,1.164833,2.082690,-0.087581,2.260000
431,1642496189.736983,-10.107531,34.860445,1.166404,2.086771,-0.097964,2.240000
432,1642496189.776982,-10.076707,34.938475,1.167800,2.094729,-0.135346,1.740000
433,1642496189.816978,-10.046753,35.017637,1.168847,2.090544,-0.135660,1.710000
434,1642496189.856977,-10.016828,35.095689,1.170243,2.094598,-0.115917,2.090000
435,1642496189.896996,-9.987802,35.173765,1.171814,2.114083,-0.113169,2.380000
436,1642496189.957223,-9.940651,35.291341,1.174607,2.111038,-0.084183,2.660000
437,1642496189.996991,-9.909798,35.370480,1.176352,2.122035,-0.101264,2.370000
438,1642496190.036970,-9.878915,35.450728,1.177748,2.147612,-0.128334,1.970000
439,1642496190.076983,-9.848033,35.530977,1.179144,2.146984,-0.114184,1.870000
440,1642496190.116975,-9.818979,35.610162,1.180541,2.135388,-0.097701,2.010000
441,1642496190.157053,-9.787197,35.690387,1.182112,2.140254,-0.085471,2.410000
442,1642496190.196984,-9.756344,35.769526,1.183682,2.144709,-0.074153,2.520000
443,1642496190.236976,-9.724562,35.849751,1.185428,2.132562,-0.074064,2.350000
444,1642496190.296984,-9.680110,35.967397,1.187522,2.101075,-0.094578,1.930000
445,1642496190.336978,-9.650156,36.046559,1.188744,2.106375,-0.100561,1.900000
446,1642496190.376986,-9.620202,36.125721,1.190140,2.104844,-0.082950,2.040000
447,1642496190.416977,-9.590277,36.203774,1.191536,2.104790,-0.093938,1.710000
448,1642496190.456981,-9.561222,36.282959,1.192409,2.110157,-0.132943,1.150000
449,1642496190.497020,-9.532139,36.363254,1.193282,2.126379,-0.114898,1.290000
450,1642496190.536985,-9.502185,36.442416,1.194329,2.144037,-0.087346,1.290000
451,1642496190.576981,-9.471303,36.522665,1.195201,2.123423,-0.069792,1.310000
452,1642496190.636971,-9.425023,36.641373,1.196423,2.124538,-0.053635,1.080000
453,1642496190.676975,-9.394170,36.720512,1.197121,2.146718,-0.058686,0.850000
454,1642496190.716981,-9.362417,36.799628,1.197645,2.133105,-0.045778,0.720000
455,1642496190.756978,-9.331563,36.878767,1.197994,2.120816,-0.062769,0.460000
456,1642496190.796983,-9.300710,36.957906,1.198343,2.135420,-0.074168,0.540000
457,1642496190.836975,-9.268928,37.038131,1.199041,2.141142,-0.041615,1.010000
458,1642496190.876995,-9.237175,37.117246,1.199914,2.138433,-0.024731,1.260000
459,1642496190.916991,-9.206322,37.196385,1.200612,2.120793,-0.021749,1.190000
460,1642496190.977010,-9.159171,37.313961,1.201659,2.124851,-0.047895,0.670000
461,1642496191.016975,-9.127418,37.393076,1.201834,2.127359,-0.054924,0.310000
462,1642496191.056978,-9.096565,37.472215,1.202008,2.122705,-0.052750,0.100000
463,1642496191.096997,-9.064812,37.551331,1.202008,2.118613,-0.052241,0.010000
464,1642496191.136975,-9.035757,37.630516,1.202008,2.123763,-0.063880,-0.040000
465,1642496191.177056,-9.004904,37.709655,1.202008,2.125142,-0.054765,0.190000
466,1642496191.216942,-8.974050,37.788794,1.202357,2.123673,-0.038441,0.460000
467,1642496191.256974,-8.942298,37.867910,1.202706,2.117729,-0.036474,0.660000
468,1642496191.316972,-8.896917,37.986641,1.203579,2.138508,-0.044750,0.740000
469,1642496191.356982,-8.866035,38.066890,1.203928,2.146713,-0.058934,0.550000
470,1642496191.396979,-8.835153,38.147138,1.204277,2.140198,-0.055677,0.380000
471,1642496191.436977,-8.804299,38.226277,1.204452,2.144236,-0.064346,0.160000
472,1642496191.476970,-8.773417,38.306526,1.204626,2.153648,-0.059008,0.200000
473,1642496191.516972,-8.744305,38.387930,1.204801,2.152412,-0.036736,0.230000
474,1642496191.556980,-8.713423,38.468178,1.204975,2.137955,-0.012616,0.370000
475,1642496191.596986,-8.681670,38.547294,1.205150,2.142408,-0.011805,0.370000
476,1642496191.656969,-8.633562,38.667065,1.205324,2.148728,-0.011707,0.170000
477,1642496191.696974,-8.603580,38.747337,1.205324,2.144197,-0.006761,-0.150000
478,1642496191.736971,-8.571798,38.827562,1.205150,2.152163,-0.005903,-0.370000
479,1642496191.776980,-8.539146,38.906654,1.204801,2.156673,0.002326,-0.580000
480,1642496191.816992,-8.506464,38.986856,1.204103,2.158257,-0.006215,-0.970000
481,1642496191.856981,-8.473783,39.067058,1.203230,2.161051,-0.009177,-1.410000
482,1642496191.897015,-8.443801,39.147330,1.202008,2.157370,-0.015760,-1.900000
483,1642496191.936981,-8.411119,39.227532,1.200437,2.154030,-0.022153,-2.110000
484,1642496191.997058,-8.362112,39.347280,1.197994,2.164090,-0.015268,-2.350000
485,1642496192.036990,-8.328531,39.427458,1.196249,2.156948,-0.009802,-2.510000
486,1642496192.076976,-8.294979,39.506527,1.194503,2.150222,-0.008767,-2.640000
487,1642496192.117026,-8.264097,39.586776,1.192583,2.143733,-0.026466,-2.880000
488,1642496192.156968,-8.231445,39.665868,1.190489,2.141443,-0.020371,-2.800000
489,1642496192.196985,-8.197922,39.743827,1.188569,2.133450,-0.004042,-2.690000
490,1642496192.236979,-8.164370,39.822896,1.186824,2.131585,-0.007017,-2.620000
491,1642496192.276975,-8.129947,39.900833,1.184904,2.138429,-0.012817,-2.750000
492,1642496192.336980,-8.081868,40.019494,1.182112,2.130189,0.000777,-2.630000
493,1642496192.376971,-8.047445,40.097431,1.180366,2.137638,-0.000601,-2.490000
494,1642496192.416987,-8.012094,40.176453,1.178795,2.156944,-0.004366,-2.410000
495,1642496192.457006,-7.976743,40.255475,1.177050,2.162929,-0.004125,-2.450000
496,1642496192.496979,-7.944062,40.335677,1.175305,2.167684,-0.012057,-2.570000
497,1642496192.536977,-7.909610,40.414723,1.173385,2.170685,-0.034842,-2.850000
498,1642496192.576981,-7.875130,40.494878,1.171290,2.167598,-0.041374,-2.870000
499,1642496192.636980,-7.823424,40.614556,1.168498,2.169667,-0.032058,-2.540000
500,1642496192.676979,-7.788073,40.693579,1.166927,2.159334,0.001552,-2.140000
501,1642496192.717068,-7.753622,40.772624,1.165356,2.150006,-0.010895,-2.200000
502,1642496192.757147,-7.718300,40.850537,1.163611,2.149048,-0.021867,-2.440000
503,1642496192.796985,-7.682949,40.929560,1.161866,2.137384,-0.009683,-2.480000
504,1642496192.836976,-7.647655,41.006363,1.160120,2.126924,-0.002323,-2.290000
505,1642496192.876982,-7.611433,41.084253,1.158550,2.135278,-0.011503,-2.340000
506,1642496192.916977,-7.577011,41.162189,1.156804,2.135505,-0.002232,-2.250000
507,1642496192.976973,-7.521821,41.277336,1.154361,2.119998,0.026739,-2.310000
508,1642496193.016973,-7.484729,41.354093,1.152615,2.128470,0.005068,-2.700000
509,1642496193.056980,-7.448536,41.430873,1.150696,2.129602,0.005954,-2.870000
510,1642496193.096955,-7.411415,41.508739,1.148776,2.131267,0.037295,-2.770000
511,1642496193.136981,-7.373423,41.585473,1.146681,2.129429,0.035889,-2.990000
512,1642496193.176969,-7.335459,41.661097,1.144587,2.138029,0.018770,-3.440000
513,1642496193.216987,-7.297438,41.738940,1.142143,2.149086,0.018407,-3.700000
514,1642496193.256972,-7.258547,41.815650,1.139525,2.147277,0.042252,-3.720000
515,1642496193.316974,-7.201559,41.930750,1.135511,2.139881,0.031628,-3.830000
516,1642496193.356976,-7.161768,42.007437,1.132893,2.151557,0.027219,-4.000000
517,1642496193.397016,-7.122876,42.084148,1.130101,2.157051,0.018651,-4.140000
518,1642496193.436992,-7.083085,42.160835,1.127134,2.156874,0.023429,-4.170000
519,1642496193.476971,-7.043323,42.236412,1.124167,2.151916,0.022759,-4.050000
520,1642496193.517464,-7.004402,42.314232,1.121549,2.157614,0.028835,-3.870000
521,1642496193.556969,-6.963712,42.390895,1.118756,2.167452,0.029185,-3.820000
522,1642496193.596971,-6.923021,42.467559,1.116138,2.167879,0.033353,-3.900000
523,1642496193.656975,-6.861564,42.581433,1.111775,2.163089,0.022976,-4.050000
524,1642496193.696975,-6.822644,42.659253,1.108982,2.169391,0.024997,-4.050000
525,1642496193.737025,-6.781082,42.734784,1.106190,2.170361,0.034143,-3.950000
526,1642496193.777009,-6.738621,42.810291,1.103397,2.167361,0.039721,-3.920000
527,1642496193.816982,-6.695261,42.885776,1.100779,2.167572,0.051935,-3.900000
528,1642496193.856984,-6.652800,42.961283,1.097987,2.165887,0.042321,-3.970000
529,1642496193.896982,-6.610310,43.037900,1.095194,2.163543,0.055533,-3.850000
530,1642496193.936976,-6.566079,43.112252,1.092402,2.155766,0.058106,-3.870000
531,1642496193.996976,-6.501082,43.223814,1.088387,2.159316,0.036418,-3.920000
532,1642496194.037062,-6.457721,43.299298,1.085595,2.163832,0.028056,-4.050000
533,1642496194.076981,-6.414390,43.373673,1.082802,2.160947,0.029243,-4.040000
534,1642496194.116981,-6.371000,43.450267,1.080010,2.151790,0.029274,-4.190000
535,1642496194.157537,-6.327697,43.523532,1.077043,2.145229,0.025327,-4.230000
536,1642496194.196969,-6.283466,43.597883,1.074076,2.145886,0.036840,-4.040000
537,1642496194.236978,-6.239264,43.671125,1.071283,2.147342,0.056307,-3.820000
538,1642496194.276977,-6.194162,43.744344,1.068491,2.146009,0.035151,-4.180000
539,1642496194.336985,-6.127336,43.856969,1.064127,2.161584,0.030941,-4.300000
540,1642496194.378306,-6.082206,43.931297,1.061160,2.168728,0.051511,-4.180000
541,1642496194.416980,-6.035333,44.003360,1.058368,2.162164,0.082497,-3.760000
542,1642496194.456985,-5.987533,44.076509,1.055924,2.162748,0.102271,-3.550000
543,1642496194.496980,-5.939732,44.149657,1.053306,2.174427,0.092410,-3.850000
544,1642496194.536982,-5.891932,44.222806,1.050339,2.179273,0.079874,-4.340000
545,1642496194.577130,-5.844160,44.294845,1.047023,2.169926,0.062024,-4.970000
546,1642496194.616982,-5.797259,44.368018,1.043358,2.168998,0.036218,-5.530000
547,1642496194.677096,-5.726922,44.477221,1.037424,2.169207,0.043070,-5.700000
548,1642496194.717010,-5.679121,44.550370,1.033409,2.150958,0.052313,-5.760000
549,1642496194.757020,-5.631350,44.622409,1.029221,2.149103,0.045706,-5.890000
550,1642496194.796982,-5.583606,44.693339,1.025206,2.152077,0.049413,-5.830000
551,1642496194.836972,-5.534964,44.764245,1.021018,2.144066,0.080607,-5.790000
552,1642496194.876973,-5.485450,44.834019,1.016829,2.132926,0.074010,-6.290000
553,1642496194.916980,-5.436779,44.906035,1.012116,2.136748,0.048800,-7.000000
554,1642496194.956981,-5.388165,44.975832,1.007055,2.156282,0.042337,-7.440000
555,1642496195.016987,-5.311646,45.080434,0.999550,2.142892,0.112192,-6.900000
556,1642496195.057061,-5.260363,45.149052,0.994663,2.136620,0.113288,-6.980000
557,1642496195.096973,-5.208151,45.218755,0.989602,2.152571,0.080388,-7.240000
558,1642496195.136989,-5.155968,45.287350,0.984540,2.159571,0.090305,-7.210000
559,1642496195.176989,-5.102885,45.355921,0.979653,2.149033,0.124438,-6.910000
560,1642496195.216974,-5.048960,45.422249,0.974941,2.141262,0.112711,-6.980000
561,1642496195.256984,-4.995906,45.489711,0.969879,2.155354,0.098646,-7.140000
562,1642496195.296977,-4.941025,45.558235,0.964818,2.164745,0.090072,-7.490000
563,1642496195.356975,-4.859195,45.659369,0.956789,2.163656,0.091046,-7.800000
564,1642496195.396971,-4.804342,45.726784,0.951379,2.171084,0.089109,-7.900000
565,1642496195.436981,-4.748589,45.794176,0.945794,2.175232,0.094053,-7.870000
566,1642496195.476976,-4.692865,45.860458,0.940383,2.173461,0.101255,-7.850000
567,1642496195.516973,-4.636242,45.926717,0.934973,2.174494,0.100298,-7.720000
568,1642496195.556970,-4.579619,45.992976,0.929562,2.172555,0.110326,-7.470000
569,1642496195.596988,-4.521225,46.058078,0.924501,2.158170,0.129370,-7.090000
570,1642496195.636976,-4.463760,46.122095,0.919614,2.146846,0.127914,-7.160000
571,1642496195.698153,-4.377548,46.218674,0.911585,2.140731,0.093383,-7.820000
572,1642496195.736988,-4.320111,46.281581,0.906349,2.134668,0.124118,-7.610000
573,1642496195.776974,-4.260875,46.344442,0.900939,2.132831,0.140042,-7.630000
574,1642496195.816974,-4.201668,46.406193,0.895528,2.131375,0.135373,-7.760000
575,1642496195.856975,-4.142490,46.466834,0.890118,2.127046,0.144640,-8.110000
576,1642496195.897015,-4.081456,46.529648,0.884358,2.133762,0.144344,-8.330000
577,1642496195.936981,-4.020478,46.590243,0.878424,2.138112,0.154735,-8.390000
578,1642496195.976983,-3.959530,46.649728,0.872665,2.129088,0.174204,-8.350000
579,1642496196.036982,-3.866294,46.739464,0.863589,2.145123,0.150340,-9.120000
580,1642496196.076966,-3.804446,46.798926,0.857131,2.154715,0.134271,-9.530000
581,1642496196.116978,-3.740741,46.860560,0.850499,2.171021,0.143661,-9.550000
582,1642496196.156988,-3.677094,46.919976,0.843867,2.171271,0.164637,-9.400000
583,1642496196.197101,-3.612576,46.978258,0.837409,2.163309,0.173511,-9.350000
584,1642496196.236966,-3.548059,47.036541,0.830777,2.169068,0.165741,-9.490000
585,1642496196.276984,-3.482670,47.093691,0.824144,2.175169,0.167116,-9.420000
586,1642496196.316999,-3.415454,47.151904,0.817687,2.178117,0.181426,-9.260000
587,1642496196.376977,-3.316036,47.237039,0.808087,2.159643,0.174199,-9.490000
588,1642496196.416984,-3.249776,47.293056,0.801281,2.165717,0.160281,-9.630000
589,1642496196.457452,-3.182618,47.349049,0.794474,2.171534,0.164672,-9.730000
590,1642496196.496997,-3.115487,47.403934,0.787842,2.164736,0.176410,-9.650000
591,1642496196.536980,-3.047458,47.458795,0.781209,2.163131,0.186102,-9.580000
592,1642496196.576972,-2.978557,47.512523,0.774577,2.159514,0.185240,-9.520000
593,1642496196.616985,-2.910585,47.565165,0.767945,2.163819,0.187832,-9.410000
594,1642496196.676974,-2.805943,47.643503,0.758171,2.167009,0.194222,-9.290000
595,1642496196.717516,-2.736171,47.696098,0.751713,2.160865,0.171982,-9.630000
596,1642496196.756970,-2.667300,47.748717,0.744907,2.155035,0.160382,-9.820000
597,1642496196.796986,-2.598457,47.800226,0.737925,2.153141,0.157508,-9.930000
598,1642496196.837032,-2.528714,47.851712,0.731118,2.151953,0.154299,-9.890000
599,1642496196.876978,-2.458972,47.903198,0.724312,2.146210,0.168397,-9.660000
600,1642496196.916981,-2.387516,47.951308,0.717679,2.142164,0.204118,-9.380000
601,1642496196.957052,-2.316960,47.999442,0.711047,2.141048,0.204977,-9.480000
602,1642496197.016996,-2.208892,48.071030,0.701099,2.153817,0.211136,-9.660000
603,1642496197.056982,-2.135667,48.117985,0.694467,2.153899,0.229625,-9.670000
604,1642496197.096983,-2.062470,48.163830,0.687660,2.153342,0.230082,-9.820000
605,1642496197.136991,-1.989215,48.211894,0.680678,2.161595,0.217894,-10.040000
606,1642496197.176980,-1.915119,48.257716,0.673697,2.171975,0.212472,-10.140000
607,1642496197.216982,-1.841051,48.302429,0.666541,2.170349,0.200854,-10.310000
608,1642496197.256984,-1.766055,48.348227,0.659385,2.169280,0.188480,-10.360000
609,1642496197.296975,-1.693758,48.394095,0.652055,2.161168,0.176693,-10.360000
610,1642496197.357021,-1.582207,48.461152,0.641059,2.150002,0.161951,-10.640000
611,1642496197.396990,-1.509038,48.505888,0.633555,2.132128,0.143000,-10.980000
612,1642496197.437073,-1.435028,48.548381,0.625875,2.117747,0.159899,-10.830000
613,1642496197.476977,-1.361917,48.590898,0.618196,2.114982,0.154334,-10.840000
614,1642496197.516970,-1.286079,48.634454,0.610865,2.122935,0.165617,-10.630000
615,1642496197.556977,-1.211227,48.674705,0.603535,2.131597,0.202593,-10.540000
616,1642496197.596973,-1.135504,48.713823,0.596030,2.142132,0.196370,-10.970000
617,1642496197.636985,-1.058853,48.754028,0.588176,2.141389,0.179262,-11.360000
618,1642496197.696980,-0.942077,48.814288,0.576482,2.152431,0.197097,-11.120000
619,1642496197.736975,-0.863684,48.852227,0.568803,2.147641,0.231169,-10.640000
620,1642496197.777011,-0.785349,48.887947,0.561472,2.136595,0.239339,-10.620000
621,1642496197.817001,-0.707941,48.922580,0.553968,2.121041,0.220834,-10.940000
622,1642496197.857124,-0.630506,48.958323,0.546114,2.115472,0.210301,-11.110000
623,1642496197.896979,-0.552141,48.995153,0.538434,2.106769,0.211220,-11.260000
624,1642496197.936980,-0.474763,49.028677,0.530406,2.094680,0.211759,-11.490000
625,1642496197.976980,-0.397413,49.061091,0.522203,2.099527,0.209091,-11.720000
626,1642496198.036970,-0.279126,49.110210,0.509636,2.131206,0.189856,-12.210000
627,1642496198.076984,-0.199948,49.143687,0.501259,2.153914,0.191589,-12.130000
628,1642496198.117014,-0.118972,49.177118,0.492881,2.164692,0.209153,-11.770000
629,1642496198.156969,-0.038053,49.208330,0.484678,2.166617,0.177976,-11.860000
630,1642496198.196976,0.041996,49.240675,0.476300,2.174734,0.125018,-12.140000
631,1642496198.236984,0.122972,49.274106,0.467748,2.172576,0.110427,-12.190000
632,1642496198.277575,0.203020,49.306451,0.459371,2.148038,0.116481,-11.830000
633,1642496198.316974,0.280341,49.337756,0.451168,2.124438,0.108107,-11.550000
634,1642496198.376982,0.399442,49.383522,0.439474,2.122538,0.124934,-11.020000
635,1642496198.416981,0.479404,49.412539,0.431794,2.115982,0.141531,-10.710000
636,1642496198.456979,0.559309,49.439336,0.424464,2.105869,0.162704,-10.440000
637,1642496198.496971,0.638285,49.465047,0.417134,2.103983,0.168893,-10.570000
638,1642496198.536980,0.719060,49.490711,0.409629,2.105360,0.172795,-10.680000
639,1642496198.577051,0.799836,49.516376,0.402124,2.126631,0.183983,-10.720000
640,1642496198.616971,0.882353,49.539774,0.394619,2.137807,0.219786,-10.550000
641,1642496198.656989,0.965740,49.562040,0.387289,2.128579,0.233191,-10.850000
642,1642496198.716978,1.088123,49.595509,0.374897,2.154038,0.154488,-12.470000
643,1642496198.756990,1.171540,49.618885,0.365996,2.162831,0.166028,-12.690000
644,1642496198.796978,1.255827,49.641128,0.357269,2.158640,0.187770,-12.500000
645,1642496198.836976,1.340086,49.662261,0.348542,2.151568,0.172174,-12.480000
646,1642496198.876981,1.423416,49.682308,0.339816,2.139275,0.177181,-12.220000
647,1642496198.916975,1.507646,49.702331,0.331438,2.144639,0.175419,-12.240000
648,1642496198.957053,1.591875,49.722355,0.322711,2.132512,0.134232,-12.680000
649,1642496198.996974,1.674277,49.741316,0.313810,2.121767,0.135579,-12.430000
650,1642496199.056986,1.800086,49.768035,0.301244,2.129078,0.174577,-11.670000
651,1642496199.096980,1.885158,49.785816,0.293390,2.133883,0.180844,-11.210000
652,1642496199.136977,1.969215,49.799183,0.285885,2.133049,0.246540,-10.310000
653,1642496199.176970,2.055014,49.810284,0.278729,2.132684,0.263961,-10.220000
654,1642496199.216977,2.139942,49.822518,0.271399,2.136983,0.220969,-10.740000
655,1642496199.256989,2.224870,49.834752,0.263719,2.156439,0.211435,-11.120000
656,1642496199.296986,2.312497,49.846916,0.255865,2.172663,0.209690,-11.350000
657,1642496199.336972,2.399195,49.857994,0.247837,2.180315,0.200988,-11.510000
658,1642496199.396972,2.529272,49.875720,0.235445,2.183998,0.163998,-12.020000
